state_name,county_name,year,median_age,average_household_income,per_capita_income
 Nebraska,Sarpy County,2022,35.3,95911.0,43845.0
 Nebraska,Saunders County,2022,40.4,84474.0,41364.0
 Nebraska,Scotts Bluff County,2022,39.2,60137.0,33158.0
 Nebraska,Seward County,2022,37.5,79677.0,36054.0
 Nebraska,Sheridan County,2022,45.8,53609.0,31699.0
 Nebraska,Sherman County,2022,49.1,60194.0,31023.0
 Nebraska,Sioux County,2022,41.3,50833.0,26748.0
 Nebraska,Stanton County,2022,41.4,76035.0,36737.0
 Nebraska,Thayer County,2022,45.9,60305.0,32028.0
 Nebraska,Thomas County,2022,46.7,70069.0,42187.0
 Nebraska,Thurston County,2022,28.1,63459.0,23785.0
 Nebraska,Valley County,2022,46.3,62321.0,34637.0
 Nebraska,Washington County,2022,41.6,89671.0,44206.0
 Nebraska,Wayne County,2022,31.8,64951.0,29985.0
 Nebraska,Webster County,2022,44.6,62571.0,34652.0
 Nebraska,Wheeler County,2022,57.8,59167.0,35158.0
 Nebraska,York County,2022,39.5,72914.0,39507.0
 Nevada,Douglas County,2020,52.9,71415.0,41921.0
 Nevada,Eureka County,2020,42.5,67478.0,30516.0
 Nevada,Lincoln County,2020,43.7,56537.0,26805.0
 Nevada,Nye County,2020,53.1,47308.0,25622.0
 Nevada,Washoe County,2020,38.5,68272.0,37689.0
 Nevada,Churchill County,2020,40.5,56335.0,28659.0
 Nevada,Clark County,2020,37.5,61048.0,31651.0
 Nevada,Elko County,2020,34.7,79375.0,34601.0
 Nevada,Esmeralda County,2020,54.6,31845.0,23192.0
 Nevada,Humboldt County,2020,37.1,66123.0,33258.0
 Nevada,Lander County,2020,37.6,73797.0,34911.0
 Nevada,Lyon County,2020,43.9,58814.0,29865.0
 Nevada,Mineral County,2020,53.3,31500.0,21746.0
 Nevada,Pershing County,2020,42.6,57074.0,21765.0
 Nevada,Storey County,2020,53.0,64000.0,39758.0
 Nevada,White Pine County,2020,40.8,57353.0,27322.0
 Nevada,Carson City,2020,42.2,58305.0,32819.0
 Nevada,Churchill County,2021,40.5,61776.0,30986.0
 Nevada,Clark County,2021,37.6,64210.0,33461.0
 Nevada,Douglas County,2021,53.0,75688.0,43961.0
 Nevada,Elko County,2021,34.9,82462.0,36273.0
 Nevada,Esmeralda County,2021,55.8,31667.0,25006.0
 Nevada,Eureka County,2021,42.5,68307.0,26443.0
 Nevada,Humboldt County,2021,37.0,70315.0,34001.0
 Nevada,Lander County,2021,38.9,92543.0,38632.0
 Nevada,Lincoln County,2021,42.8,62164.0,29973.0
 Nevada,Lyon County,2021,43.6,63952.0,32568.0
 Nevada,Mineral County,2021,44.8,43009.0,23311.0
 Nevada,Nye County,2021,52.9,52570.0,28337.0
 Nevada,Pershing County,2021,39.9,62841.0,23780.0
 Nevada,Storey County,2021,53.9,66713.0,40032.0
 Nevada,Washoe County,2021,38.5,74292.0,40301.0
 Nevada,White Pine County,2021,41.3,63590.0,30626.0
 Nevada,Carson City,2021,42.3,62217.0,34830.0
 Nevada,Churchill County,2022,39.7,69922.0,35869.0
 Nevada,Clark County,2022,37.8,69911.0,36615.0
 Nevada,Douglas County,2022,53.5,84262.0,49115.0
 Nevada,Elko County,2022,34.9,87755.0,39001.0
 Nevada,Esmeralda County,2022,55.0,40694.0,31776.0
 Nevada,Eureka County,2022,48.4,73929.0,32187.0
 Nevada,Humboldt County,2022,37.0,75574.0,35979.0
 Nevada,Lander County,2022,40.0,92388.0,41561.0
 Nevada,Lincoln County,2022,40.6,67412.0,32459.0
 Nevada,Lyon County,2022,43.2,70026.0,36330.0
 Nevada,Mineral County,2022,39.8,46625.0,26662.0
 Nevada,Nye County,2022,52.9,53602.0,30751.0
 Nevada,Pershing County,2022,40.4,66304.0,25896.0
 Nevada,Storey County,2022,55.7,86932.0,44539.0
 Nevada,Washoe County,2022,38.6,81531.0,44448.0
 Nevada,White Pine County,2022,41.4,71297.0,30668.0
 Nevada,Carson City,2022,42.1,67465.0,37677.0
 New Hampshire,Belknap County,2020,47.9,67328.0,37766.0
 New Hampshire,Coos County,2020,48.7,48945.0,28442.0
 New Hampshire,Merrimack County,2020,43.1,77937.0,38213.0
 New Hampshire,Sullivan County,2020,46.9,63760.0,33207.0
 New Hampshire,Carroll County,2020,53.4,66932.0,42085.0
 New Hampshire,Cheshire County,2020,43.0,64686.0,34242.0
 New Hampshire,Grafton County,2020,43.3,67476.0,39669.0
 New Hampshire,Hillsborough County,2020,40.8,82099.0,42081.0
 New Hampshire,Rockingham County,2020,44.7,93962.0,48675.0
 New Hampshire,Strafford County,2020,36.8,72682.0,36659.0
 New Hampshire,Belknap County,2021,47.5,75035.0,39639.0
 New Hampshire,Carroll County,2021,53.6,70873.0,44130.0
 New Hampshire,Cheshire County,2021,43.1,69360.0,36172.0
 New Hampshire,Coos County,2021,48.8,52054.0,30829.0
 New Hampshire,Grafton County,2021,43.1,73755.0,42336.0
 New Hampshire,Hillsborough County,2021,40.9,86930.0,45238.0
 New Hampshire,Merrimack County,2021,43.0,82457.0,40054.0
 New Hampshire,Rockingham County,2021,44.6,101683.0,51627.0
 New Hampshire,Strafford County,2021,37.0,76560.0,38942.0
 New Hampshire,Sullivan County,2021,46.5,64587.0,35238.0
 New Hampshire,Belknap County,2022,47.8,80719.0,43670.0
 New Hampshire,Carroll County,2022,53.8,77049.0,48199.0
 New Hampshire,Cheshire County,2022,43.5,76551.0,40196.0
 New Hampshire,Coos County,2022,49.7,55247.0,32570.0
 New Hampshire,Grafton County,2022,44.1,79949.0,47080.0
 New Hampshire,Hillsborough County,2022,40.9,95112.0,49675.0
 New Hampshire,Merrimack County,2022,42.8,88806.0,44391.0
 New Hampshire,Rockingham County,2022,44.7,110225.0,56321.0
 New Hampshire,Strafford County,2022,37.7,83212.0,43338.0
 New Hampshire,Sullivan County,2022,47.0,70788.0,39087.0
 New Jersey,Bergen County,2020,41.9,104623.0,52800.0
 New Jersey,Cape May County,2020,50.3,72385.0,42987.0
 New Jersey,Gloucester County,2020,40.4,89056.0,40557.0
 New Jersey,Mercer County,2020,38.8,83306.0,44532.0
 New Jersey,Morris County,2020,42.8,117298.0,58981.0
 New Jersey,Salem County,2020,42.5,64234.0,33575.0
 New Jersey,Union County,2020,38.9,82644.0,42606.0
 New Jersey,Atlantic County,2020,41.8,63680.0,34175.0
 New Jersey,Burlington County,2020,41.6,90329.0,44735.0
 New Jersey,Camden County,2020,38.8,70957.0,36559.0
 New Jersey,Cumberland County,2020,37.6,55709.0,28311.0
 New Jersey,Essex County,2020,37.7,63959.0,39695.0
 New Jersey,Hudson County,2020,35.3,75062.0,42822.0
 New Jersey,Hunterdon County,2020,46.6,117858.0,58795.0
 New Jersey,Middlesex County,2020,39.0,91731.0,40933.0
 New Jersey,Monmouth County,2020,43.4,103523.0,53886.0
 New Jersey,Ocean County,2020,42.4,72679.0,37041.0
 New Jersey,Passaic County,2020,37.3,73562.0,33863.0
 New Jersey,Somerset County,2020,41.8,116510.0,58021.0
 New Jersey,Sussex County,2020,44.9,96222.0,46124.0
 New Jersey,Warren County,2020,44.5,83497.0,40626.0
 New Jersey,Atlantic County,2021,42.0,66473.0,36143.0
 New Jersey,Bergen County,2021,41.9,109497.0,55710.0
 New Jersey,Burlington County,2021,41.5,95935.0,47065.0
 New Jersey,Camden County,2021,38.7,75485.0,38907.0
 New Jersey,Cape May County,2021,50.4,76237.0,45689.0
 New Jersey,Cumberland County,2021,37.6,58397.0,30034.0
 New Jersey,Essex County,2021,37.8,67826.0,42028.0
 New Jersey,Gloucester County,2021,40.6,93208.0,42742.0
 New Jersey,Hudson County,2021,35.6,79795.0,46197.0
 New Jersey,Hunterdon County,2021,46.5,123373.0,61328.0
 New Jersey,Mercer County,2021,38.9,85687.0,45879.0
 New Jersey,Middlesex County,2021,39.1,96883.0,43300.0
 New Jersey,Monmouth County,2021,43.3,110356.0,57836.0
 New Jersey,Morris County,2021,42.7,123727.0,61915.0
 New Jersey,Ocean County,2021,42.0,76644.0,39035.0
 New Jersey,Passaic County,2021,37.5,78386.0,35723.0
 New Jersey,Salem County,2021,42.5,67898.0,34812.0
 New Jersey,Somerset County,2021,41.8,121695.0,61805.0
 New Jersey,Sussex County,2021,44.9,101645.0,48744.0
 New Jersey,Union County,2021,39.0,87369.0,45178.0
 New Jersey,Warren County,2021,44.1,85163.0,42025.0
 New Jersey,Atlantic County,2022,42.0,73113.0,39699.0
 New Jersey,Bergen County,2022,42.0,118714.0,60222.0
 New Jersey,Burlington County,2022,41.7,102615.0,51549.0
 New Jersey,Camden County,2022,38.7,82005.0,42398.0
 New Jersey,Cape May County,2022,50.9,83870.0,51344.0
 New Jersey,Cumberland County,2022,37.9,62310.0,32551.0
 New Jersey,Essex County,2022,37.6,73785.0,45946.0
 New Jersey,Gloucester County,2022,40.2,99668.0,45933.0
 New Jersey,Hudson County,2022,35.6,86854.0,51277.0
 New Jersey,Hunterdon County,2022,46.4,133534.0,68112.0
 New Jersey,Mercer County,2022,39.3,92697.0,50053.0
 New Jersey,Middlesex County,2022,39.1,105206.0,47196.0
 New Jersey,Monmouth County,2022,43.3,118527.0,62998.0
 New Jersey,Morris County,2022,42.7,130808.0,67555.0
 New Jersey,Ocean County,2022,41.8,82379.0,42497.0
 New Jersey,Passaic County,2022,37.8,84465.0,38932.0
 New Jersey,Salem County,2022,41.8,73378.0,37904.0
 New Jersey,Somerset County,2022,42.0,131948.0,67554.0
 New Jersey,Sussex County,2022,44.5,111094.0,54124.0
 New Jersey,Union County,2022,39.0,95000.0,49666.0
 New Jersey,Warren County,2022,44.0,92620.0,45517.0
 New Mexico,Catron County,2020,59.4,36607.0,21347.0
 New Mexico,Chaves County,2020,36.1,46254.0,23413.0
 New Mexico,Cibola County,2020,37.5,44731.0,20507.0
 New Mexico,Colfax County,2020,50.3,36937.0,24852.0
 New Mexico,Curry County,2020,31.7,48903.0,23897.0
 New Mexico,De Baca County,2020,22.2,31532.0,15996.0
 New Mexico,Doña Ana County,2020,33.3,44024.0,22772.0
 New Mexico,Eddy County,2020,35.4,65000.0,31766.0
 New Mexico,Grant County,2020,46.5,37453.0,25491.0
 New Mexico,Guadalupe County,2020,43.7,31061.0,19418.0
 New Mexico,Harding County,2020,43.5,32500.0,50027.0
 New Mexico,Hidalgo County,2020,43.2,44722.0,22472.0
 New Mexico,Lea County,2020,32.0,61867.0,26551.0
 New Mexico,Lincoln County,2020,51.5,44939.0,27892.0
 New Mexico,Los Alamos County,2020,41.8,119266.0,60729.0
 New Mexico,Luna County,2020,37.2,32251.0,18433.0
 New Mexico,McKinley County,2020,32.8,36179.0,16378.0
 New Mexico,Mora County,2020,56.6,29458.0,20662.0
 New Mexico,Otero County,2020,36.2,45032.0,24777.0
 New Mexico,Quay County,2020,43.0,33962.0,21594.0
 New Mexico,Rio Arriba County,2020,41.5,42264.0,23819.0
 New Mexico,Sandoval County,2020,40.3,65071.0,30273.0
 New Mexico,San Juan County,2020,36.1,47643.0,22840.0
 New Mexico,Santa Fe County,2020,46.8,60668.0,38288.0
 New Mexico,Socorro County,2020,39.9,40297.0,20015.0
 New Mexico,Taos County,2020,48.9,41973.0,30580.0
 New Mexico,Union County,2020,38.9,35484.0,21083.0
 New Mexico,Valencia County,2020,38.7,50801.0,25106.0
 New Mexico,Bernalillo County,2020,38.0,54308.0,31229.0
 New Mexico,Roosevelt County,2020,30.3,42917.0,20230.0
 New Mexico,San Miguel County,2020,44.6,32310.0,22678.0
 New Mexico,Sierra County,2020,55.9,33873.0,28014.0
 New Mexico,Torrance County,2020,42.9,38240.0,21235.0
 New Mexico,Bernalillo County,2021,38.3,56920.0,33670.0
 New Mexico,Catron County,2021,59.8,37623.0,22779.0
 New Mexico,Chaves County,2021,36.1,47620.0,24329.0
 New Mexico,Cibola County,2021,39.4,47300.0,21011.0
 New Mexico,Colfax County,2021,49.6,39483.0,25131.0
 New Mexico,Curry County,2021,31.7,51199.0,25966.0
 New Mexico,De Baca County,2021,27.3,32750.0,18101.0
 New Mexico,Doña Ana County,2021,33.4,47151.0,24645.0
 New Mexico,Eddy County,2021,35.5,67759.0,32560.0
 New Mexico,Grant County,2021,47.2,39429.0,25801.0
 New Mexico,Guadalupe County,2021,40.7,35409.0,22374.0
 New Mexico,Harding County,2021,43.9,35900.0,62435.0
 New Mexico,Hidalgo County,2021,43.0,46097.0,23029.0
 New Mexico,Lea County,2021,31.9,62319.0,27507.0
 New Mexico,Lincoln County,2021,52.6,47247.0,29846.0
 New Mexico,Los Alamos County,2021,41.5,123677.0,64521.0
 New Mexico,Luna County,2021,36.5,33914.0,18801.0
 New Mexico,McKinley County,2021,33.3,40262.0,17571.0
 New Mexico,Mora County,2021,58.9,37549.0,26586.0
 New Mexico,Otero County,2021,36.5,46949.0,23792.0
 New Mexico,Quay County,2021,44.5,33067.0,21501.0
 New Mexico,Rio Arriba County,2021,41.5,46994.0,25342.0
 New Mexico,Roosevelt County,2021,30.6,47897.0,22192.0
 New Mexico,Sandoval County,2021,40.4,68947.0,32246.0
 New Mexico,San Juan County,2021,36.4,47485.0,22857.0
 New Mexico,San Miguel County,2021,44.7,36492.0,24019.0
 New Mexico,Santa Fe County,2021,47.1,64423.0,40952.0
 New Mexico,Sierra County,2021,55.3,35939.0,26735.0
 New Mexico,Socorro County,2021,40.0,38242.0,19840.0
 New Mexico,Taos County,2021,49.4,49481.0,31837.0
 New Mexico,Torrance County,2021,42.9,44819.0,21364.0
 New Mexico,Union County,2021,39.7,37443.0,21667.0
 New Mexico,Valencia County,2021,39.0,53752.0,26295.0
 New Mexico,Bernalillo County,2022,38.6,62220.0,36996.0
 New Mexico,Catron County,2022,59.5,44777.0,26678.0
 New Mexico,Chaves County,2022,36.2,49673.0,26568.0
 New Mexico,Cibola County,2022,38.0,49866.0,22394.0
 New Mexico,Colfax County,2022,49.2,46286.0,28275.0
 New Mexico,Curry County,2022,31.7,55427.0,28045.0
 New Mexico,De Baca County,2022,28.5,34702.0,27710.0
 New Mexico,Doña Ana County,2022,33.2,51232.0,26900.0
 New Mexico,Eddy County,2022,35.7,77458.0,36274.0
 New Mexico,Grant County,2022,48.1,44895.0,29123.0
 New Mexico,Guadalupe County,2022,43.0,38713.0,27526.0
 New Mexico,Harding County,2022,42.2,39489.0,68690.0
 New Mexico,Hidalgo County,2022,42.1,53651.0,25476.0
 New Mexico,Lea County,2022,32.2,65855.0,29635.0
 New Mexico,Lincoln County,2022,51.7,47919.0,31332.0
 New Mexico,Los Alamos County,2022,41.2,135801.0,71527.0
 New Mexico,Luna County,2022,36.5,38241.0,20799.0
 New Mexico,McKinley County,2022,33.6,44029.0,19188.0
 New Mexico,Mora County,2022,59.4,40231.0,28356.0
 New Mexico,Otero County,2022,35.9,50833.0,26319.0
 New Mexico,Quay County,2022,46.6,38998.0,25348.0
 New Mexico,Rio Arriba County,2022,41.7,52031.0,27878.0
 New Mexico,Roosevelt County,2022,31.3,52644.0,24954.0
 New Mexico,Sandoval County,2022,40.8,76424.0,36603.0
 New Mexico,San Juan County,2022,36.8,50734.0,25008.0
 New Mexico,San Miguel County,2022,45.0,43490.0,26314.0
 New Mexico,Santa Fe County,2022,47.7,70522.0,45402.0
 New Mexico,Sierra County,2022,55.4,35256.0,26396.0
 New Mexico,Socorro County,2022,39.6,40699.0,21792.0
 New Mexico,Taos County,2022,49.8,55145.0,36361.0
 New Mexico,Torrance County,2022,43.0,50727.0,24657.0
 New Mexico,Union County,2022,39.4,41714.0,20779.0
 New Mexico,Valencia County,2022,38.8,56246.0,28817.0
 New York,Allegany County,2020,39.3,51227.0,26030.0
 New York,Cattaraugus County,2020,42.5,50700.0,26797.0
 New York,Chemung County,2020,41.3,54883.0,29959.0
 New York,Columbia County,2020,48.5,68750.0,40475.0
 New York,Dutchess County,2020,42.5,81842.0,42309.0
 New York,Essex County,2020,48.3,58109.0,33906.0
 New York,Genesee County,2020,43.0,60635.0,30846.0
 New York,Herkimer County,2020,44.3,58438.0,29540.0
 New York,Lewis County,2020,42.2,56192.0,27770.0
 New York,Monroe County,2020,39.0,62087.0,35339.0
 New York,New York County,2020,37.7,89812.0,78771.0
 New York,Onondaga County,2020,39.2,62668.0,34600.0
 New York,Orleans County,2020,43.4,52958.0,26894.0
 New York,Putnam County,2020,44.2,107246.0,47533.0
 New York,Richmond County,2020,40.2,85381.0,38096.0
 New York,Albany County,2020,37.9,68327.0,38592.0
 New York,Bronx County,2020,34.5,41895.0,22749.0
 New York,Broome County,2020,39.7,52237.0,29721.0
 New York,Cayuga County,2020,43.2,57985.0,30996.0
 New York,Chautauqua County,2020,42.8,48315.0,27061.0
 New York,Chenango County,2020,44.8,51756.0,28780.0
 New York,Clinton County,2020,40.3,59510.0,29960.0
 New York,Cortland County,2020,36.4,59194.0,28407.0
 New York,Delaware County,2020,48.3,49945.0,28139.0
 New York,Erie County,2020,40.2,59464.0,35050.0
 New York,Franklin County,2020,40.5,52905.0,26886.0
 New York,Fulton County,2020,44.2,51663.0,29984.0
 New York,Greene County,2020,46.7,56681.0,30970.0
 New York,Hamilton County,2020,55.5,60625.0,28758.0
 New York,Jefferson County,2020,32.8,54726.0,28120.0
 New York,Kings County,2020,35.4,63973.0,36295.0
 New York,Livingston County,2020,41.5,60248.0,30523.0
 New York,Madison County,2020,42.3,61176.0,32443.0
 New York,Montgomery County,2020,40.9,50146.0,27346.0
 New York,Nassau County,2020,41.9,120036.0,53363.0
 New York,Niagara County,2020,43.4,57252.0,31762.0
 New York,Oneida County,2020,40.8,59113.0,30678.0
 New York,Ontario County,2020,43.8,64795.0,37044.0
 New York,Orange County,2020,37.1,80816.0,35616.0
 New York,Oswego County,2020,40.6,59070.0,30026.0
 New York,Otsego County,2020,42.0,56171.0,30223.0
 New York,Queens County,2020,39.3,72028.0,33626.0
 New York,Rensselaer County,2020,39.9,72510.0,37011.0
 New York,Rockland County,2020,35.9,94840.0,39923.0
 New York,St. Lawrence County,2020,39.0,52071.0,26676.0
 New York,Saratoga County,2020,42.9,85224.0,45624.0
 New York,Schenectady County,2020,39.9,66488.0,33379.0
 New York,Schoharie County,2020,45.8,58926.0,32352.0
 New York,Schuyler County,2020,46.8,53291.0,28844.0
 New York,Seneca County,2020,41.9,54865.0,28703.0
 New York,Steuben County,2020,42.9,55349.0,30844.0
 New York,Suffolk County,2020,41.7,105362.0,46466.0
 New York,Sullivan County,2020,42.8,60433.0,32346.0
 New York,Tioga County,2020,44.8,61965.0,32298.0
 New York,Tompkins County,2020,31.3,61361.0,34194.0
 New York,Ulster County,2020,44.1,65306.0,35816.0
 New York,Warren County,2020,46.9,64658.0,38740.0
 New York,Washington County,2020,44.2,59613.0,29014.0
 New York,Wayne County,2020,43.9,62003.0,32513.0
 New York,Westchester County,2020,41.1,99489.0,57953.0
 New York,Wyoming County,2020,42.9,58746.0,29734.0
 New York,Yates County,2020,40.7,55307.0,28001.0
 New York,Albany County,2021,38.0,73810.0,40997.0
 New York,Allegany County,2021,39.2,54375.0,26388.0
 New York,Bronx County,2021,34.8,43726.0,23862.0
 New York,Broome County,2021,39.7,53982.0,31224.0
 New York,Cattaraugus County,2021,42.3,53537.0,27917.0
 New York,Cayuga County,2021,43.3,59602.0,32690.0
 New York,Chautauqua County,2021,42.8,50408.0,27980.0
 New York,Chemung County,2021,41.4,58175.0,31379.0
 New York,Chenango County,2021,44.7,55690.0,29992.0
 New York,Clinton County,2021,40.7,62470.0,31726.0
 New York,Columbia County,2021,48.9,73065.0,42900.0
 New York,Cortland County,2021,36.5,62163.0,30584.0
 New York,Delaware County,2021,48.5,52757.0,30547.0
 New York,Dutchess County,2021,42.5,87112.0,44800.0
 New York,Erie County,2021,40.2,62578.0,36530.0
 New York,Essex County,2021,48.3,61563.0,34555.0
 New York,Franklin County,2021,40.6,55279.0,27826.0
 New York,Fulton County,2021,44.3,55240.0,30539.0
 New York,Genesee County,2021,42.6,63734.0,32477.0
 New York,Greene County,2021,46.6,62810.0,33894.0
 New York,Hamilton County,2021,56.4,62841.0,30476.0
 New York,Herkimer County,2021,44.3,60561.0,30791.0
 New York,Jefferson County,2021,32.9,58271.0,29892.0
 New York,Kings County,2021,35.7,67753.0,38812.0
 New York,Lewis County,2021,42.0,60049.0,29207.0
 New York,Livingston County,2021,41.7,64467.0,33015.0
 New York,Madison County,2021,42.5,63312.0,34302.0
 New York,Monroe County,2021,39.2,66317.0,37599.0
 New York,Montgomery County,2021,40.5,53533.0,27871.0
 New York,Nassau County,2021,41.8,126576.0,55763.0
 New York,New York County,2021,38.1,93956.0,83008.0
 New York,Niagara County,2021,43.3,60834.0,33465.0
 New York,Oneida County,2021,40.8,61733.0,32119.0
 New York,Onondaga County,2021,39.3,66012.0,36338.0
 New York,Ontario County,2021,43.6,70694.0,39751.0
 New York,Orange County,2021,37.0,85640.0,37651.0
 New York,Orleans County,2021,43.2,54882.0,29085.0
 New York,Oswego County,2021,40.7,61983.0,31565.0
 New York,Otsego County,2021,42.2,60523.0,32226.0
 New York,Putnam County,2021,44.2,111617.0,49808.0
 New York,Queens County,2021,39.6,75886.0,35640.0
 New York,Rensselaer County,2021,40.1,76731.0,38955.0
 New York,Richmond County,2021,40.4,89427.0,40180.0
 New York,Rockland County,2021,35.6,99707.0,41041.0
 New York,St. Lawrence County,2021,39.0,54351.0,27457.0
 New York,Saratoga County,2021,43.2,90800.0,47902.0
 New York,Schenectady County,2021,39.9,69891.0,35747.0
 New York,Schoharie County,2021,45.7,64220.0,33957.0
 New York,Schuyler County,2021,47.1,56437.0,31171.0
 New York,Seneca County,2021,42.5,59086.0,30732.0
 New York,Steuben County,2021,42.9,58652.0,32442.0
 New York,Suffolk County,2021,41.7,111660.0,49404.0
 New York,Sullivan County,2021,42.3,63393.0,33037.0
 New York,Tioga County,2021,44.5,64987.0,34101.0
 New York,Tompkins County,2021,31.8,64260.0,37250.0
 New York,Ulster County,2021,44.2,71040.0,38966.0
 New York,Warren County,2021,46.8,68765.0,41247.0
 New York,Washington County,2021,44.4,63869.0,30547.0
 New York,Wayne County,2021,43.9,64152.0,33705.0
 New York,Westchester County,2021,41.2,105387.0,61830.0
 New York,Wyoming County,2021,42.6,60013.0,32139.0
 New York,Yates County,2021,40.9,57635.0,28832.0
 New York,Albany County,2022,38.1,78829.0,44101.0
 New York,Allegany County,2022,38.9,58725.0,28506.0
 New York,Bronx County,2022,35.0,47036.0,25845.0
 New York,Broome County,2022,39.7,58317.0,33674.0
 New York,Cattaraugus County,2022,42.5,56889.0,30286.0
 New York,Cayuga County,2022,43.4,63227.0,35579.0
 New York,Chautauqua County,2022,42.8,54625.0,30718.0
 New York,Chemung County,2022,41.7,61358.0,34304.0
 New York,Chenango County,2022,44.9,61741.0,32708.0
 New York,Clinton County,2022,40.9,67097.0,34834.0
 New York,Columbia County,2022,49.3,81741.0,49093.0
 New York,Cortland County,2022,36.3,65029.0,31594.0
 New York,Delaware County,2022,48.9,58338.0,33332.0
 New York,Dutchess County,2022,42.9,94578.0,49379.0
 New York,Erie County,2022,40.1,68014.0,39703.0
 New York,Essex County,2022,49.2,68090.0,39049.0
 New York,Franklin County,2022,41.9,60270.0,30411.0
 New York,Fulton County,2022,44.2,60557.0,33282.0
